film star,1.15,1.81,1.44
finally,0.8,0.7,0.7
finance minister,0.57,2.39,-0.89
financially back,1.75,2.05,0.3
find,-0.1,0.1,0.1
find,1.61,1.01,0.43
find,1.3,0.4,0.6
fine,-0.6,1.02,0.03
fine,2.5,1.4,1.3
fingerprint,-0.64,0.42,0.06
finicky,-1.02,-0.66,-0.04
finishing school,0.25,0.18,0.33
fink,-2.06,-0.85,0.62
finn,0.95,0.18,0.02
fire,-1.48,1.9,1.69
fire,-0.8,1.6,1.1
fire _ from a job,-1.24,1.42,0.09
fire drill,0.4,1.23,2.24
fire station,1.93,1.96,1.26
firebug,-1.19,-0.36,0.88
firefighter,2.87,2.35,2.44
fireman,2.1,1.87,1.57
firm,1.6,1.5,0
first,1.3,0.7,0.4
firstborn,1.31,0.82,1.09
fish,1.1,0.6,0.9
fisherman,1.21,0.09,-0.86
five,0.3,-1,0.1
fix,-0.38,0.77,0.42
fix,2.2,1.2,0.8
fix_to,1.4,1.3,0.6
flag,1.9,1.4,0.2
flagellant,-1,0.8,1
flagellate,-1.6,1,1.2
flail,-1.71,0.62,1.06
flaming,0.3,1.1,1.5
flashy,-0.5,-0.5,1
flatfoot,0.03,-0.36,-0.33
flatter,1.65,0.92,0.89
flea,-1.5,-0.1,1.3
flea market,0.81,-0.33,1.32
flee,-0.61,-0.46,0.99
fleecy,0.9,-0.5,0.2
flexible,1.93,1.13,0.9
flight attendant,1.54,0.04,1.29
flirt,0.12,0.3,1.99
flirt with,2.22,1.74,1.68
flog,-2.2,0.3,1.1
floor,1.2,0.6,-0.3
floorwalker,0.2,-0.16,-0.03
flophouse,-0.57,-0.37,-0.09
flow,1,0.3,0.4
flower,1.7,-0.6,0.2
flunk,-1.52,0.77,-0.12
flunky,-1.17,-1.56,-0.14
fluster,-1.11,0.44,0.76
flustered,-1.26,-1.08,0.33
foe,-1.6,0.23,0.04
fog,-1,0,-1.2
foil,-0.64,0.88,0.6
follow,-0.4,-0.34,-0.1
follow,1.3,0.3,0.7
follow_leader,1,0.7,1.1
follower,-0.74,-1.63,-1.8
fondle,1.06,0.85,0.7
food,1.8,0.8,0.4
fool,-0.9,-1.48,0.56
fool,-0.98,0.1,0.68
foolish,-1.22,-0.93,0.75
foot,0.9,0.9,1
foot path,1.28,-0.3,-0.69
football,2,2,1.8
football stadium,1.52,1.7,1.98
forbid,-1.12,0.75,-0.1
force,0.2,2.1,1
force,-1.87,1.43,0.97
force,1.8,2.2,1.6
force,0.8,1.6,1
foreign,0.1,0.2,0.2
foreigner,0.8,0,0.3
foreman,0.48,1.36,0.96
forest,1.9,1.7,-0.1
forfeit to,-0.79,-0.25,0.23
forget,-1.52,-0.45,-0.63
forget,0.3,-0.1,-0.3
forgetful,-1.3,-1.39,-0.98
forgive,2.47,2.03,0.09
forgiving,1.8,0.7,0
forgiving,2.41,1.71,0
form,0.9,0.1,0.2
form,1.3,0.9,0.4
former,0.6,-0.2,-0.2
fornicate with,1.38,1.8,2.09
forsake,-1.46,-0.1,-0.14
fortress,0.53,2.17,0.15
fortune teller,0.56,-0.01,-0.5
forward (hockey),1.29,1.94,2.75
foster child,0.54,-0.94,-0.37
foster father,1.4,1.32,0.39
foster mother,1.74,1.08,0.21
four,0.8,-0.6,0.2
fox,-0.6,0.57,0.91
fragrant,1.4,0,0.5
frame,-2.27,0.99,0.65
frankenstein,-0.83,1.91,-1.27
fraternity,2.1,1.7,1.5
fraternity house,0.2,0.69,2.38
fraud,-1.8,-0.1,0.1
freak,-0.54,-0.73,0.93
freakout,-0.73,0.58,1.66
free,2.3,1.5,1.2
free,1.86,1.89,0.77
free spirit,2.43,1.13,2.18
free_will,1.7,1.1,0.7
freedom,2.3,1.5,1
freedom fighter,1.05,1.49,2.43
freeloader,-1.89,-1.43,-0.37
freighter,0.35,0.95,0.21
french canadian,0.77,0.01,0.39
fresh,2.4,0.7,0.6
freshman,0.89,-0.88,2.07
friar,1.78,0.19,-0.91
friday,1.9,0.6,0.8
friend,2.9,1.83,1.31
friend,1.9,0.8,1.3
friendly,2.78,1.81,1.12
friendly,2.4,1.4,1.3
friendship,2.1,1.6,0.7
frighten,-1.36,0.65,1.22
frightened,-1.81,-1.51,0.06
frightful,-1.3,-0.3,0.5
frigid,-0.8,0,-0.9
frisk,-0.71,1.09,1.04
frivolous,-0.57,-0.55,0.83
front,0.6,0.7,0.3
frosh,1.4,-1.39,2.5
frosty,0.5,0.6,0.3
frown at,-1.49,-0.44,-1.16
frug,0.2,-0.1,0.9
fruit,-0.23,-1.04,0.24
fruit,1.7,0.1,0.6
fruit packer in a cannery,0.58,-1.3,-0.1
frump,-0.3,-1,-0.5
frustrate,-1.58,0.45,0.46
frustrated,-1.74,-1.23,-0.02
fuddyduddy,-0.41,-1.17,-0.81
fugitive,-1.39,-0.57,1.26
full,1.3,0.7,0.1
fullback (football),0.56,1.99,2.06
funeral,-0.3,0.2,-1.7
funeral,-1.66,0.53,-2.38
funeral director,0.55,0.24,-1.29
funeral home,-1.09,0.08,-2.23
fun-loving,2.09,1.15,1.28
furious,-1.7,0.44,1.25
fuss over,-0.64,-0.5,0.96
future,1.1,0.9,0.8
g man,-0.34,1.34,0.91
gag,-1.85,0.38,0.99
gain,1.9,1.4,1.4
gain,2.1,1.2,0.9
gal,1.27,-0.09,1.36
gambler,-0.68,-0.32,0.83
game,1.6,0.8,1
gamer,0.26,0.39,1.16
gamin,0.6,-1.1,0.7
gangster,-2.02,1.72,1.55
gape at,-0.91,-0.35,0.12
garbage collector,0.53,-0.39,0
garden,2.26,0.44,-0.53
garden,2.1,0.4,0
garment,1.7,-0.1,0
gas station,0.83,0.43,0.16
gas station attendant,0.73,-1.01,0.33
gather,1.5,0.4,1
gawk at,-0.82,-0.42,0.1
gay,0.26,0.04,0.36
gay bar,-0.23,-0.13,1.66
gaze at,0.23,0,-0.24
geek,0.35,-1.55,0.28
geezer,0.34,-0.95,-1.9
general,-0.31,2.84,-0.87
general,1.7,1.4,0.6
general,1.3,0.8,0.5
general manager,0.56,2.13,-0.43
generous,2.41,1.56,0.41
genie,1.83,2.84,0.27
genius,1.46,1.61,0.16
gent,1.58,0.85,0.34
gentle,2.14,0.6,-0.75
gentleman,2.3,1.1,1.1
gentleman,2.36,1.41,0.19
german,0.4,0.6,0.08
get,0.9,1.1,0.8
get,0.9,0.4,0.5
get_done,0.3,0.6,0.1
get_off,0.9,1,1
ghetto,-1.96,0.01,1.16
ghost,-1.3,-0.9,-0.6
ghost,-0.46,1.09,-0.63
ghost town,0.19,-0.62,-1.9
ghoul,-1.49,0.47,-0.27
gibe,-0.6,-0.8,0.3
giddy,0.22,-0.4,1.33
giggle at,-0.67,-0.1,0.9
giggle with,2.43,1.79,1.76
gigolo,-0.91,0.11,1.34
girl,1.8,-0.6,1.1
girl,1.87,0.04,1.56
girl friday,1.64,1.47,1.79
girl scout,1.55,-0.57,1.82
girlfriend,2.53,0.96,1.52
girlfriend,2,0,1.2
give,1.7,1.1,1.1
give a raise to,2.38,1.82,0.82
give instructions to,1.81,1.57,0.62
give medical treatment to,2.92,3.08,1.35
give_in,0.8,-0.6,0
glad,2.38,1.62,1.19
glad,1.7,1.2,1
glance at,1.18,0.81,-0.06
glare at,-1.22,0.46,-0.59
glaring,-1,0.3,0.1
glass,1.5,-0.3,-0.4
gleaming,1.4,0.3,0.4
gleeful,2.16,1.49,1.71
glimpse at,-0.2,-0.19,0.13
gloomy,-1.68,-1.27,-1.28
gloomy,-1.2,-0.3,-0.8
glorify,1.19,1.1,0.78
glove,1.2,0.4,0.1
glow,1.1,0,0.4
glower at,-0.98,0.25,0.2
glum,-1.92,-1.66,-2.1
glutton,-1.2,-0.72,-0.41
go,1.1,0.5,0.9
go against,-0.81,0.57,0.59
go with,1.37,0.07,1.5
go_become,0,0.5,-0.3
go_on,0.8,1,0.7
goad,-0.93,0.21,0.6
goalie (hockey),1.24,1.77,2.48
god,2.4,2.1,0.8
god,2.97,3.34,0.07
god the father,3.67,3.78,-0.51
goddess,2.41,2.48,1.94
gojey,0.1,-0.1,0.2
gold-digger,-0.48,0.02,1.18
golf course,1.26,0.23,0.04
good,2.2,0.8,0.4
good,2.4,1.1,1
good,2.55,1.37,0.36
good,1.3,1,0.4
goods,1.1,0.1,0
goody,0.31,-0.66,-0.05
goof-off,-0.6,-0.79,1.45
goon,-1.14,-0.26,0.32
gossip,-1.84,-0.09,1.02
gossip with,-0.96,0.29,0.99
gossipy,-1.64,-0.45,0.76
goth,-0.51,-0.47,0.23
gourmet,1.03,0.33,0.18
gourmet store,0.93,0.16,-0.16
govern,-0.09,1.73,0.08
govern_clerk,0.8,0,0.4
governess,0.25,1.34,-0.69
government,1.4,1.4,1.2
government office,0.31,1.75,0.11
governor,0.48,1.33,-0.72
governor general,1.08,1.94,-1.21
grab,-0.92,1.06,1.21
graceful,1.7,0.2,0.6
grade,-0.44,0.79,0.18
gradual,1,0.6,-0.4
graduate student,1.2,0.66,0.71
graduation,2.16,1.34,0.47
graft,0.3,0,0
grain farmer,1.7,0.28,-1.24
gramophone,1.5,0.1,0.6
grandchild,2.03,-0.53,2.1
granddaughter,1.76,-0.28,1.73
grandfather,1.8,0.3,-0.3
grandfather,2.39,1.25,-1.34
grandmother,1.6,-0.4,-0.5
grandmother,2.68,0.42,-1.29
grandparent,2.56,0.95,-1.55
grandson,1.74,-0.22,2.01
granny,2.34,-0.42,-2.08
grapple with,-0.84,0.42,1.23
grasp,-0.3,0.98,1.42
grass,1.5,-0.5,0.3
grateful,2.05,0.95,-0.07
gratify,1.83,1.23,0.18
grave digger,-0.48,0.4,-0.95
graveyard,-0.87,0.14,-2.68
greasy spoon,-0.76,-0.67,-0.06
great,2.3,1.7,2
great,1.9,0.7,1.1
great,0.9,1.7,0.9
great grandfather,2.8,1.67,-0.95
great grandmother,2.5,0.57,-1.04
greedy,-1.77,0.07,0.42
greedy,-1.6,0,-0.1
green,1.2,0.1,0
greet,1.84,0.98,0.68
gremlin,-1.71,0.47,0.56
grey,0.3,-0.4,-0.6
grief-stricken,-2.55,-1.35,-1.41
grieve,-1,-0.2,-0.2
grieve for,0.51,0.03,-0.78
grieve over,0.25,-0.2,-0.09
grin at,1.41,0.91,0.83
grind,-0.67,-0.01,-0.16
grocery store,1.42,0.57,0.74
groom,0.86,0.68,-0.15
grouch,-1.77,-0.55,-1.12
grouchy,-1.83,-0.53,-0.32
ground,1.1,0.6,0
group,0.6,0.6,0.8
groupie,0.63,-0.94,1.97
grouse at,-1.37,-0.64,0.15
grow,1.6,1.1,1
grownup,1.25,1.54,-0.15
guard,0.41,1.45,1.28
guard,0.95,1.79,0.66
guard (football),0.49,2.19,1.95
guerrilla,-0.36,1.69,1.44
guest,1.47,-0.07,0.23
guide,1.9,1.5,0.11
guilty,-1.69,-1.03,-0.17
guilty,-0.9,0.8,0
gullible,-1.39,-1.81,-0.4
gun down,-2.97,0.15,1.74
gun moll,-1.18,0.25,1.07
gunfight,-2.92,1.86,2.81
gunman,-2.08,1.32,1.46
guttersnipe,-1.2,-0.7,0.5
guy,1.16,1.16,1.15
gymnasium,1.75,1.17,2.12
gynecologist,0.82,1.06,-0.53
gyp,-2.07,0.03,0.34
gypsy,-0.11,-0.53,0.27
gypsy,-0.3,-0.3,0.4
hacker,-0.93,2,1.71
hag,-1.53,-0.86,-1.6
haggle with,-0.47,0.43,1.16
hail,0.66,0.54,0.71
hair,1.4,0.2,0.2
half brother,0.96,0.31,0.88
half sister,0.82,-0.02,0.73
halfback (football),0.59,1.74,2.22
half-wit,-0.6,-1.51,-0.54
halloween,1.73,1,1.88
halt,-0.37,0.92,0.58
hamburger stand,0.84,-0.02,1.52
hammer,1.7,1.4,0.5
hand,1.5,1.1,1
hand something to,1.11,0.81,0
handcuff,-0.93,1.37,0.78
handicapped person,0.78,-1.04,-0.74
handyman,1.59,0.77,0.29
hang,-2.88,0.02,0.14
hang,0.6,0.7,-0.3
hanger-on,-0.71,-1.33,-0.14
hangout,0.22,0.73,1.5
happen,0.7,0.3,0.6
happiness,2.1,1.3,0.7
happy,2.77,1.91,1.38
happy,2.1,0.9,1.6
harangue,-1.07,0.27,0.57
harass,-2.11,0.38,1.04
hard,0.4,1.6,-0.1
hard,0.3,1.1,0.1
hard,2,1.9,1.6
hardly,0,0,0.1
hardware dealer,0.54,0.35,-0.53
hardworking,2.79,2.36,2.11
harlot,-1.32,-0.53,1.33
harm,-2.59,0.54,0.59
harmonious,1.8,1.1,0.6
has_have,1.2,0.7,0.8
has_have,1,0.4,0.5
has_have_to,0.6,0.3,0.4
has-been,-0.43,-1.53,-1.3
hassle,-1.8,0.4,0.93
hassled,-1.47,-0.68,0.48
hasty,-0.4,-0.1,1.2
hat,0.9,-0.6,-0.4
hate,-2.17,0.26,0.43
hate,-1.6,0.3,0
hatemonger,-1.99,-0.31,0.3
haughty,-1.17,-0.21,0.6
haunt,-1.64,0.65,0.16
have sex with,2.44,2.07,2.04
hayride,1.94,0.16,0.99
haze,-1.4,0.28,1.02
head,1.4,1,0.7
head nurse,1.66,1.45,1.32
headmaster,0.31,2.42,-1.16
headmistress,0.13,1.65,-0.87
headwaiter,1.08,0.76,0.69
heal,1.9,0.9,0.7
heal,2.65,2.27,0.3
healer,2.66,2.59,0.27
health food store,1.11,0.3,-0.05
healthy,1.9,1.3,0.7
hear,1.3,0.6,0.5
hear,1.1,0.4,0.8
heart,1.9,1.5,1.2
heart-broken,-2.41,-1.39,-1.07
heartless,-1.7,0,-0.4
heat,0.9,0.9,0.1
heaven,3.49,3.01,-0.5
heavenly,2.5,2,-0.3
heavy,0.1,1.4,-0.5
heavy-hearted,-1.26,-0.85,-1.13
heckle,-1.61,-0.04,1.08
heel,-1.27,-0.86,-0.03
heir,0.42,1.62,0.81
hell,-3.49,1.95,1.12
hellish,-2,1.4,-0.6
help,2.7,1.87,0.78
help,1.8,1.1,1.2
helper,2.64,1.62,0.6
helpful,2.54,1.84,0.71
helpless,-1.77,-2.19,-0.91
he-man,0.21,1.46,1.42
henchman,-1.45,0.85,0.4
herbs,0.4,0,-0.1
here,1,0.2,0.3
heretic,-0.7,-0.01,0.77
hermaphrodite,0.02,-0.73,0.23
hermit,0.01,-1.2,-1.66
hero,2.36,2.35,1.66
hero,1.8,1.4,1.3
heroine,1.98,1.77,1.76
heterosexual,1.37,0.79,0.63
hick,-0.03,-0.7,-0.21
hide,-0.3,-0.4,0.4
hide,0.1,0.57,0.15
hide,0,-0.4,0
hide from,-0.84,-0.89,0.11
hideout,0.3,0.12,-1.02
high,1,1.2,0.4
high school,1.11,0.93,1.94
high school teacher,1.71,1.57,-0.01
high_extreme,0.9,0.4,0.3
high_school,1.2,0.6,1
highway,0.43,1.26,1.88
highwayman,-0.48,0.82,0.81
hijacker,-1.14,1.25,1.68
hill,1.3,0.5,-0.1
hillbilly,0.37,-0.56,-0.14
hinder,-1.61,0.32,0.19
hindu,0,-0.1,-0.1
hindu,1,0.3,-0.35
hippie,0.31,-0.67,0.86
hipster,-0.23,-0.3,1.33
hire,1.79,1.66,0.45
hispanic-american,1.37,0.31,0.65
history,1,0.8,-0.5
hit,-2.19,0.66,1.25
hit,-0.8,1.2,0.9
hiv-positive,-2.28,-1.23,0.16
hobgoblin,-1.12,-0.2,1.43
hobo,-0.33,-1.89,-1.16
hog farmer,1.41,-0.19,-1.18
hogtie,-1.3,0.7,0.9
hold,1.6,1.7,1
hold,1.68,1.35,0.39
hold,1.1,0.9,0.4
hold up,-1.5,0.15,0.98
holiday,2.7,1.33,1.35
holler at,-0.38,0.86,1.47
holy,2,1.9,0.5
holy spirit,2.58,3.17,0.14
hombre,0.84,0.77,0.54
home,2.74,1.7,0.2
home,2,1.3,1.1
homebody,0.63,-0.87,-1.07
homemaker,1.59,0.04,-0.02
homesick,-1.94,-1.29,-1.12
homey,0.48,-0.38,-1.07
homo,-0.78,-0.94,0.54
homosexual,-1.3,-0.6,0.3
homosexual,-0.92,-0.84,0.41
homosexual,-0.52,-0.74,0.63
honest,2.75,1.86,-0.09
honeymoon,3.22,2.05,1.49
honeymooner,2.33,1.03,1.65
honor,1.97,1.3,0.14
honorable,2.38,1.81,-0.22
hood,-1.88,0.62,1.41
hoodlum,-2.12,-0.04,1.29
hoodwink,-1.4,0.33,0.48
hooker,-1.13,-0.85,1.46
hooligan,-1.31,-0.18,1.53
hoot at,-0.6,0.74,1.39
hope,1.4,0.7,0.1
hope,1.9,1.1,0.8
hopeful,1.82,0.87,0.59
hopeless,-2.03,-1.92,-0.71
horny,1.57,0.92,2.05
horrified,-1.92,-1.27,0.27
horrify,-2.03,0.72,1.17
horse,1.5,1.3,1.4
horse around with,1.31,0.88,1.9
horseman,0.66,0.84,0.85
hospital,1.7,0.8,0.5
hospital,1.31,1.77,-0.83
hospital room,-0.82,0.16,-1.31
host,1.74,1.13,0.86
hostage,-0.31,-2.08,-0.41
hostel,0.35,-0.1,0.84
hostess,1.7,0.46,1.06
hostile,-1.88,0.19,0.65
hot,0.2,1,0.7
hotel,0.76,0.49,0.22
hotel,1.4,0.6,0.2
hotel room,1.17,0.14,-0.23
hothead,-1.57,-0.04,1.76
hotheaded,-1.75,0.19,1.61
hotshot,-1.07,0.11,1.85
hound,0.18,0.21,-0.11
hound,-1.51,0.3,1.03
hour,0.9,0.3,0.2
house,1.88,1,-0.05
house,1.7,0.9,0
house,1.2,1,0.7
house husband,0.97,0.04,0.08
housebreaker,-2.08,0.45,1.19
houseguest,1.34,-0.31,0.22
housekeeper,1.19,-0.34,-0.42
housemaid,1.15,-0.86,-0.18
housewife,1.54,0.02,0.42
how,0.7,0.3,0.3
hug,2.54,1.58,0.34
human,1.1,0.6,0.8
humble,-0.12,0.73,-0.2
humble,1.33,0.42,-0.66
humiliate,-2.49,0.22,0.76
humiliated,-2.2,-1.3,-0.27
humor,1.15,0.66,0.68
hunchback,0.01,-0.89,-1.31
hungarian,0.6,0.2,0.08
hunger striker,0.05,-0.37,-0.37
hunger_for,-1.4,0.2,-0.4
hungry,-0.8,-0.3,0.2
hunk,1.39,1.31,0.95
hunt for,-0.9,0.38,0.29
hunter,-0.72,0.84,0.81
hurried,-0.2,0.3,1.2
hurry,-0.5,0.54,1.49
hurt,-2.31,-1.36,-0.87
hurt,-1.4,0.2,0.3
hurt,-2.42,0.51,0.89
husband,1.99,1.5,0.83
husband,1.5,0.9,1
hush,-0.38,0.64,-0.27
hussy,-1.17,-0.51,1.12
hustle,-1.29,0.92,1.38
hutterite,0.67,-0.61,-0.55
hybrid,0.31,0.76,0.72
hypnotize,-0.1,1.62,0
hypochondriac,-0.98,-1.42,-0.39
hypocrite,-2.13,-1.05,0.24
i myself,1.88,0.81,1.51
i_myself,1.4,0.7,1.6
ice,0.5,0.2,-0.1
icelander,0.63,0.08,-0.01
idea,1.8,1.2,0.9
idealist,1.72,0.19,0.15
idealistic,1.17,0.7,0.65
idealize,0.37,0.08,0.58
identify,-0.23,0.57,0.28
idiot,-1.05,-1.62,-0.24
idolize,0.13,-0.34,0.66
ignoramus,-1.26,-1.39,-0.38
ignorant,-1.92,-1.53,-0.22
ignore,-1.55,-0.01,-0.17
ill-at-ease,-1.53,-1.17,-0.81
illegitimate child,-0.74,-0.64,0.16
illiterate,-1.2,-0.7,-0.2
illiterate,0.07,-0.85,0.22
imaginative,2.58,2.06,1.15
imagine,0.6,0,0.2
imbecile,-0.92,-1.7,-0.32
imitate,-0.5,-0.15,0.86
immature,-1.44,-1.23,1.2
immigrant,0.82,-0.8,-0.13
immigrant,0.1,-0.2,0.3
immoral,-1.78,-0.5,0.5
immortality,0.4,0.5,0
imp,-0.39,-0.98,1.16
impatient,-1.36,-0.67,1.06
impede,-1.17,0.65,0.55
implicate,-1.37,-0.34,0.1
implore,0.13,0.06,0.11
impolite,-2.12,-0.71,0.65
importance,1.4,0.8,0.3
important,1.4,1.4,0.8
impossible,-0.1,0.6,0.1
imposter,-1.05,0.2,0.61
impotent,-1.77,-1.68,-1.18
impractical,-1.17,-0.88,0.24
impressionable,0.16,-0.25,0.75
imprison,-1.08,1.61,0.11
impulsive,0.17,0.47,1.68
in_a_state,-1.2,-0.8,-0.9
incarcerate,-0.86,1.22,0.06
incite,-0.29,1.12,1.12
include,1,0.2,0.6
income,2,0.9,0.5
incompetent,-2,-1.77,-0.49
inconsiderate,-2.33,-0.66,0.45
increase,1.8,1.1,1.1
increase,1.3,0.8,0.7
incredulous,0.14,0.22,0.56
incriminate,-1.59,0.6,0.63
indecisive,-1.38,-1.41,-0.52
indeed,1.1,0.2,0.8
independent,2.11,2.19,1.07
independent,1.6,1.2,0.8
indicate,1.4,1,0.8
indict,-0.57,0.84,1.45
indifferent,-1.4,-0.6,-1
indifferent,-0.62,-0.63,-0.26
indignant,-0.8,-0.39,-0.42
indoctrinate,0.01,1.18,0.24
indulge,0.36,0.49,0.29
industrious,1.73,1.71,1.24
industry,2,2,1.5
inexperienced,-0.86,-1.42,0.69
infant,2.04,-2.04,1.89
infatuated,0.56,0.41,0.54
inferior,-1.4,-1,-0.7
infinity,0.5,0.8,-0.3
infirmary,0.59,0.77,0.22
inflame,-1.04,0.92,0.63
influence,1.4,2,0.9
influence,0.8,1.4,0.6
influence,0.63,1.41,0.67
inform,1.62,1.31,0.47
inform on,-2.18,-0.7,0.08
informant,-0.56,-0.05,0.28
information,0.7,0.7,0.3
informer,-0.32,0.39,0.4
infuriate,-1.64,0.38,1.24
inhibited,-0.89,-0.89,-0.57
initiate,0.44,1.06,1
initiative_tak,0.5,0,0.5
inject __ with medicine,0.45,1.18,0.05
injure,-2.29,0.44,0.86
in-law,0.65,0.46,-0.26
in-love,2.89,2.19,1.9
inmate,-0.83,-0.7,0.33
innkeeper,0.46,0.81,-0.4
innocent,1.63,-0.65,0.01
innocent,1.23,-0.27,0.12
inquire about,0.73,-0.27,0.05
inquisitive,1.54,1.15,1.17
insane,-1.9,-0.9,0
insane,-1.55,-1.03,0.25
insane_man,-0.9,1.5,0
insecure,-1.83,-1.76,-0.83
insensitive,-2.12,-0.64,0.01
insider,0.25,0.88,0.39
insincere,-2.12,-1.06,-0.15
inspect,-0.18,0.73,-0.07
inspector,0.59,1.4,-0.17
inspire,2.17,1.89,0.74
instruct,1.66,1.5,0.34
instructor,1.41,1.37,0.4
instructor,1.4,0.8,0.9
insult,-2.17,0.07,0.76
insurance,1.6,0.9,0
insurance agent,-0.09,0.76,0.14
insurance claims investigator,-0.14,1.43,-0.62
intellectual,1.87,1.62,0.17
intelligent,2.41,2.12,0.44
intercede with,-0.11,0.67,0.29
intercept,-0.2,0.56,1.34
interest,2,1.3,1.2
interest,1.95,1.34,0.81
interest,1,0.3,0.3
interfere with,-1.44,0.26,0.3
intermittent,-0.2,0,0
intern,-2.66,-0.3,0.21
intern,1.42,0.1,1.29
internee,0.19,-0.25,1.33
interpreter,0.85,0.71,0.33
interrogate,-1,1.49,0.81
interrogation,-1.22,1.25,0.69
interrogator,-1.69,1.78,0.82
interrupt,-1.32,-0.11,1.12
interview,0.89,1.1,0.29
interview,0.53,1.08,-0.16
interviewee,0.89,-0.43,-0.05
interviewer,0.72,1.66,0.67
intestines,0.8,0.6,0
intimate,1.83,1.17,0.88
intimidate,-1.82,0.74,0.59
intimidated,-1.73,-1.55,-0.1
intolerant,-2.26,-0.98,0.05
intoxicated,-0.72,-1,0.99
introduce,1.23,0.84,0.37
introduce,1.7,0,1
introspective,1.12,0.56,-0.67
introvert,0.05,-1.21,-1.14
introverted,-0.48,-1.21,-1.34
intruder,-1.38,0.35,0.22
inuit,1.11,-0.57,-0.55
invader,-1.76,2.16,1.47
invalid,0.15,-1.53,-1.16
invention,1.8,1.1,1.1
inventor,2.2,1.5,1.6
investigate,-0.73,0.48,0.99
investigator,0.35,1.24,0.41
invite,1.75,0.92,0.57
invite,1.8,0.9,0.4
irate,-1.61,0.04,0.92
irishman,1.51,0.81,0.83
irked,-1.41,-0.52,-0.01
iron,1.5,1.7,-0.3
irrational,-1.92,-1.07,0.24
irritable,-1.69,-0.66,0.08
irritate,-1.76,0.25,0.88
irritated,-1.78,-0.52,0.17
isolate,-2.36,-0.39,0.49
israeli,0.42,0.2,0.05
italian,0.99,0.52,0.51
itinerant,0.72,0.51,0.68
jack of all trades,0.81,0.5,0.19
jackass,-1.3,-1,0.9
jail,-0.12,1.36,0.5
jail,-2.02,1.23,0.09
jailer,-0.98,0.93,-0.29
jamaican,0.9,-0.05,0.64
janitor,0.93,-0.63,-1.05
january,0.6,0.4,0.1
japanese,0.81,0.12,0.19
jay walker,-0.26,0.03,1.06
jazz musician,1.93,0.44,-0.18
jazz_music,1,0.6,1.5
jealous,-1.93,-1.13,0.34
jeer,-1.45,0.15,0.87
jelly,1.4,-0.8,0.3
jerk,-2.12,-1.06,1.07
jerk,-1.7,0.3,1.6
jest,0.16,0.31,1.03
jesuit,1.56,0.63,-0.84
jew,0.88,0.24,0.11
jew,0.3,0.3,0.3
jeweler,0.93,0.22,-0.87
jewelry,1.1,-0.1,-0.1
jewish,0.48,0.35,-0.03
jittery,-0.84,-1.11,0.56
job_activity,2.1,1.7,1.5
job_position,2,1.1,1
jock,0.43,1.41,2
joggle,-0.45,0.31,0.76
join,0.5,0.2,0.6
join,1.28,0.63,0.38
join up with,0.97,1.01,0.85
joke,0.8,-0.1,0.9
joke about,-1.56,-0.54,0.68
joke with,2.25,1.33,1.9
joker,1.05,0.13,2.03
jolt,-0.83,0.78,1.02
josh,0.26,0.2,0.96
jostle,-0.58,0.46,0.96
journey,1.68,1.04,1.26
joyful,2.7,1.82,1.77
joyless,-2.23,-1.58,-1.66
joyous,2.1,0.9,1.5
jubilant,2.53,2.08,2.36
judge,-1.16,0.46,-0.07
judge,0.6,1.8,0.3
judge,1.03,2.55,-1
judge's chamber,0.63,1.67,-1.22
july,1.7,0.4,0.7
jump,0.7,0.8,1.1
jump on,-0.96,0.36,1.79
june,2,0.9,0.8
jungle,-0.4,1.4,0.4
junior college,0.59,-0.12,0.92
junkie,-2.2,-1.91,0.29
junkyard,-0.81,-0.44,-0.32
juror,0.83,1.58,-0.33
just,0.7,0.2,0.5
justice,1.8,1.6,0.3
justice of the peace,0.87,1.74,-1.07
juvenile,0.23,-0.82,2.12
juvenile court,-0.66,1.35,0.34
keep,1.1,0.9,0.4
keep_on,0.6,1.1,0.7
kick,-2.21,0.61,1.17
kid,0.22,0.27,0.92
kid,1.28,-0.7,2.43
kidnapper,-1.82,1.21,1.65
kill,-3.58,1.18,1.25
kill,-1.3,0.6,0.2
killjoy,-1.38,0.04,0.1
kind,1.2,0.4,0
kind,2.61,1.51,0.09
kindergarten,1.9,0.06,2.31
kindness,2.2,1.3,0.3
kindred spirit,2.4,1.37,1.21
king,0.3,0.8,0.3
king,0.71,2.18,-0.64
king billy,-2.14,0.49,0.19
kiss,2.6,1.51,1.25
kiss,2.3,1.7,0.9
kitchen,1.9,0.4,1
kitchen,1.79,0.56,0.75
kitten,0.9,-1.7,1.1
klutz,-0.44,-1.35,0.16
knave,0.05,-0.02,1.4
knife,0.4,0.6,0
knife,-2.91,0.45,1.26
knock out,-2.14,1.35,1.68
knot,0.4,0.1,-0.1
know,1.58,0.78,0.72
know,1.5,0.8,0.8
know_about,0.9,0.1,0
know-it-all,-1.23,0.04,1.34
knowledge,2.2,1.6,0.5
knowledgeable,2.21,1.92,0.02
kook,-0.34,-0.99,0.59
kosovar,0.63,-0.37,0.05
kowtow to,0.21,-0.32,-0.21
labor union president,0.82,2.32,-0.72
labor_union,1.1,1.3,0.8
laboratory,1.6,1.2,0.5
laboratory,0.69,1.16,-0.57
laborer,1.11,0.56,0.7
lackey,-0.58,-1.16,-0.35
lad,1.1,-0.16,1.69
ladies' room,0.95,-0.07,0.48
